UMAP_1,UMAP_2,Cluster_ID,Clean_Title,Question_ID,Mapped_Label,Label_ID
7.9434924,2.960818,-1,improve word mover distance similarity python provide similarity score using weighted sentence,54535535,Uncertain,5
3.980501,4.8123946,75,tensorflow keras multiple input model,69963924,Tool Usage,4
10.874853,5.644597,29,stanford corenlp arabic language,46583637,Errors,0
2.0462775,6.1701636,15,huggingface transformer models keyerror inputids message beginning bert model training,64911499,Implementation,1
9.734916,2.4485476,38,tm package removewords function concatenate words r,68451246,Implementation,1
9.265428,9.347915,66,apache opennlp chukerpos noun detection,10273482,Model Training,2
4.1696215,1.1439586,1,create sentenceterm matrix using countvectorizer,74389817,Errors,0
4.003217,5.9481153,73,using torchtext inference,62744998,Tool Usage,4
6.2921643,4.5667644,-1,feed text features catboost modelpredict,70162619,Uncertain,5
3.8219333,4.6206245,75,expected ndim found ndim using kfunction keras backend get intermediate layers model,67102278,Tool Usage,4
8.8986845,3.772987,87,data structure dictionary efficient querying arbitrary positions,14049989,Vector Embeddings,6
7.941611,7.1099105,76,perl nlp parse names biographies,3259035,Tool Usage,4
5.409754,7.69647,51,proper installation guide giza ubuntu,21955792,Text Preprocessing,3
3.3328173,1.4723545,2,add threshold limit tfidf values sparse matrix,74922924,Text Preprocessing,3
9.154826,9.5113945,66,opennlp postaggerme chunkerme synergy,79459888,Model Training,2
4.036537,4.6978464,75,sequential keras model able predict different size input,74469674,Tool Usage,4
7.821812,7.5327916,77,make named entity recognition provide better categorization data,77386212,Vector Embeddings,6
6.785782,5.7780967,47,textblob translator detect different language dataframe,58392285,Model Training,2
5.406755,4.201201,70,plot confusion matrix roberta model,68245499,Model Training,2
10.696724,6.5574336,31,common hypernym two words using wordnet jwi java,37444779,Tool Usage,4
5.9722104,7.588081,-1,spacy cli debug shows traindev docs cliformatted json converted spacygolddocstojson,58513452,Uncertain,5
8.017742,3.248134,88,calculate ratio matches among texts quanteda,73161040,Model Training,2
8.89925,3.7140012,87,matching strings containing different languages ampersands,78084503,Vector Embeddings,6
10.546049,2.3012567,37,find index wordvec result dataframe,69962191,Errors,0
3.913322,5.8992095,73,disable vertex ai gemini api safety attributes,77915556,Tool Usage,4
6.0140834,4.0147696,65,unable train model naive bayes,53131847,Implementation,1
7.8187943,7.5614395,77,using conditional random fields nested named entity recognition,65242294,Vector Embeddings,6
3.0559292,2.8215117,0,deal vocabulary word gensim pretrained glove,65372032,Vector Embeddings,6
10.423947,2.2537906,37,list character strings words separated commas convert dataframe word pairings frequencies,37446943,Errors,0
1.5740699,5.7711387,15,gelu activation function used instead relu bert,57532679,Implementation,1
5.837474,8.41662,53,final model spacy train created whole data,58144829,Errors,0
3.590689,5.2011952,75,get shape pytorch model pytorch tensorflow lite model conversion,76867460,Tool Usage,4
5.047071,2.981052,82,poor results wordvec,67730468,Uncertain,5
8.194485,2.6470747,48,group sentences edit distance,44099095,Tool Usage,4
5.3168864,2.2956042,83,passing positive negative parameters gensims mostsimilar function return vector math results,57316991,Errors,0
10.694891,2.0498033,37,find predecessor successor substring pandas dataframe,69124699,Errors,0
3.531752,1.3374485,2,use scikit learn tfidf vectorizer starting counts data frame,28510944,Text Preprocessing,3
2.6816525,6.858756,30,increase maximum token size hugging face model,76848855,Model Training,2
11.947819,5.8269978,19,icutransformfilter solr,43342351,Vector Embeddings,6
3.2805853,1.5071083,2,tfidf vectorizer throws valueerror empty vocabulary,63427228,Text Preprocessing,3
3.8017943,4.3364625,75,rows values embedding matrix,65885615,Tool Usage,4
5.344748,6.5828424,-1,python geograpy unable run demo,40517720,Uncertain,5
7.1594524,7.0549,52,sentence tokenization splits sentences dialogue followed heshe said fix,76227719,Vector Embeddings,6
4.0568404,4.8318768,75,loss value deep learning model inf,73432841,Tool Usage,4
5.272919,7.7643275,51,specify model directory floydhub,47947310,Text Preprocessing,3
6.913557,8.39551,61,training new entity type spacy,52384517,Uncertain,5
6.639408,7.5980525,56,tokenize double dots separate tokens spacy,65041338,Errors,0
7.4357224,0.8669618,9,tweet classification multiple categories unsupervised datatweets,36875780,Text Preprocessing,3
5.68614,6.4835505,46,python web server avoid imporing every request,16532314,Vector Embeddings,6
3.3505375,1.4418476,2,tfidfvectorizer prints results based words,43136202,Text Preprocessing,3
4.236837,8.709501,23,create intents context dialogflow api,63772286,Implementation,1
5.8216205,3.8908684,64,weka explorer classify text,25838537,Vector Embeddings,6
8.056625,1.2871426,3,spark partition issue stanford nlp,30484321,Tool Usage,4
6.693868,7.5734653,56,customization wavvecctctokenizer rules,73476653,Errors,0
9.638756,6.4299603,79,extract noun phrases using open nlp,14729382,Errors,0
3.7566905,6.8587775,26,perplexity reliable open domain text generation tasks,78628139,Vector Embeddings,6
1.4908735,6.021919,15,change parameters bert model better performance test set,63299024,Implementation,1
6.542887,4.5132895,80,classify text data hundreds classes less amount samples class,55963194,Implementation,1
3.3209267,1.4802989,2,tfidf vectorizer weights,47932178,Text Preprocessing,3
9.674697,2.4997935,38,language detection r textcat package restrict languages,24099098,Implementation,1
3.757242,4.7276397,75,layer expects inputs received input tensors,78916012,Tool Usage,4
5.3072195,7.552407,51,problem installing spacy windows pip,60167624,Text Preprocessing,3
10.845444,2.4928832,37,efficiently remove similar strings pandas dataframe column,64260785,Errors,0
7.7086606,8.636352,49,nltk ner continuous learning,24392268,Implementation,1
2.6049838,6.9712667,30,create huggingface tokenizer chartoidx dict,76492521,Model Training,2
10.578894,2.0945652,37,pandas merge rows together get lenght strings,69438490,Errors,0
7.776567,7.526423,77,named entity recognition practice,48291313,Vector Embeddings,6
7.880141,8.909374,49,train stanford postagger model,34486092,Implementation,1
5.9284654,0.44769064,7,determine topic given document text,19363266,Model Training,2
3.7467184,5.5783906,75,happens getitem return none dataloader pytorch,77087440,Tool Usage,4
7.3659344,6.965133,52,set minimum maximum words sentence split text file using nltk tokenizer,74734134,Vector Embeddings,6
2.7763886,6.7016716,30,classification head hugging face automodelfortokenclassification model,75890430,Model Training,2
7.325415,6.995735,52,nltk words vs wordtokenize,46965585,Vector Embeddings,6
5.9554644,0.47742617,7,better perform nlp sentence topic classification,73869695,Model Training,2
7.2875476,2.7377546,89,cluster distance matrix python,28615421,Text Preprocessing,3
5.807632,4.687462,81,multilabelbinarizer error characters instead entries,73912238,Tool Usage,4
4.193002,8.7302685,23,botium kfold cross validation dialogflow throws precondition errors,64426037,Implementation,1
2.7836497,6.705052,30,one use accelerate hugging face hf trainer,76675018,Model Training,2
8.4408245,9.713256,21,possible give input set named entities well set sentences corenlp coreference resolution,54027223,Tool Usage,4
7.9214296,7.195461,76,map clinical document names loinc names,63357324,Tool Usage,4
6.6293197,7.6821413,56,problems using spacy tokenizer special characters,68383768,Errors,0
3.343438,1.4489055,2,stop word removal process executed sklearn tfidfvectorizer,49017069,Text Preprocessing,3
11.693199,5.792765,19,parsing user query nlp identify entities typos attributes running search elasticsearch,74070375,Vector Embeddings,6
12.550115,5.204399,18,reaching main word suffix list,61574364,Tool Usage,4
9.541186,6.110691,79,english verbs processing ending e,42089517,Errors,0
2.8988757,5.751509,57,passage limit reading comprehension using transformer qa pretrained model allennlp,67991110,Model Training,2
7.4831367,3.0190804,89,cluster similar type sentences based context extract keywords,41520580,Text Preprocessing,3
8.36149,7.539082,67,provide relation extraction data set including tuple casual inference using name entity recognition spacy,57291975,Errors,0
9.993102,7.918754,40,textblob nltk pos tagging accuracy,55326993,Implementation,1
10.171839,7.3059044,34,tagging part speech particular word r,35772720,Implementation,1
1.4166474,5.716739,15,emojis regarded unknownunk bert,69465778,Implementation,1
6.5781603,1.1084067,14,aspect sentiment analysis using hugging face,76195972,Implementation,1
6.932551,1.2458766,14,find valence arousal dominance text tweet using python sentiment analysis librariesnltkvader,63831591,Implementation,1
11.519485,3.1452343,11,extract text information pdf files different layouts machine learning,60074110,Tool Usage,4
1.3649391,5.666639,15,get noncontextual word embeddings bert,74527928,Implementation,1
2.969633,5.7996726,57,sentence transformer use evaluator,75951190,Model Training,2
4.58693,3.3164122,85,nlp open vocabulary word embedding,32640791,Implementation,1
6.726358,1.2637455,14,create corpus sentiment analysis nltk,40270449,Implementation,1
4.1644444,4.8938856,75,attributeerror module kerassrcbackend attribute floatx compiling neural network sentiment analysis,77890079,Tool Usage,4
3.561682,4.8065495,75,correct use ohe lookup table pytorch rnn,57632084,Tool Usage,4
11.511869,3.1753597,11,convert pdf special characters text,46508928,Tool Usage,4
2.8991077,5.6595397,57,correct encoding large batch documents sentence transformerspytorch,68337487,Model Training,2
6.8603797,6.9643598,52,getting wordlevel encodings subword tokens encodings,59955402,Vector Embeddings,6
6.4509153,1.783091,13,create negative sentence nltk,23634759,Model Training,2
4.3065176,4.758608,75,keras model learning training,63223876,Tool Usage,4
6.848364,8.795676,60,spacy include rule matcher pipeline,48951471,Text Preprocessing,3
3.7739043,4.6093965,75,indexerror index range self lstm,75810610,Tool Usage,4
7.887789,3.4719503,88,sentence similarity using wsj,29864751,Model Training,2
7.8892703,7.166846,76,cv parser name matching,60489442,Tool Usage,4
2.7819583,6.5269213,30,fix keyerror hugging face transformer train function,75979901,Model Training,2
8.404472,8.317372,-1,using apache uima build nlp operation pipeline,39107538,Uncertain,5
10.357517,2.9809926,-1,set parameter loop specific row excel using python,58296439,Uncertain,5
3.6689057,4.7949862,75,nnsigmoid gradient different manual calculation,72809218,Tool Usage,4
12.487557,5.3952026,18,german stemmers rtexttools,10955521,Tool Usage,4
7.7977247,7.5247407,77,named entity recognition upper case text,37304377,Vector Embeddings,6
6.545446,4.534679,80,applying machine learning biological text data,39306525,Implementation,1
9.350036,4.4032874,-1,keywords extraction python handle hyphenated compound words,72211014,Uncertain,5
4.2930083,5.688334,72,keras tokenizer sequence text changes word order,62584912,Errors,0
7.8388357,3.2523527,88,dissimilar features two documents,51150702,Model Training,2
11.5575075,3.1043377,11,pdf reading returning empty rows,66238960,Tool Usage,4
11.005613,5.124682,28,exactly perform spell correction text preprocessing pipeline,65454687,Implementation,1
4.307679,8.246013,22,optimize openaibased chatbots nlp processing time python,76352127,Model Training,2
11.945867,5.8160357,19,honoring previous searches next search result solr,27854353,Vector Embeddings,6
8.11017,3.2909336,88,finding similarrelated texts algorithms,12525980,Model Training,2
8.008973,1.278047,3,sparknlp java error trying display model results,68155580,Tool Usage,4
6.813778,1.2841475,14,bespoke sentiment analysis scoring documents based words respective scores r nlp,64337752,Implementation,1
3.658349,4.25482,75,looping lstm model predictions,64126307,Tool Usage,4
3.051174,5.179241,68,transformer attention encoder decoder cross attention,54510289,Text Preprocessing,3
3.0052907,5.8229914,57,transform conditions questions,42191342,Model Training,2
10.681043,2.0003946,37,find similar string values dataframe,72763382,Errors,0
5.81025,8.397214,53,training spacy model working running trainner script effect,56651465,Errors,0
6.103892,3.9757168,65,naive bayes text classification fails one category,16601418,Implementation,1
10.864697,4.0445895,-1,text file hindi want remove white space special character find find bigram trigram python,60350262,Uncertain,5
7.9144306,7.523833,77,named entity recognition regular expression nltk,24398536,Vector Embeddings,6
10.765953,6.8364615,32,get wordnet synset given offset id,8077641,Text Preprocessing,3
2.972179,5.127104,68,seqseq network repeats words output,46924452,Text Preprocessing,3
9.399481,0.5865613,4,combining unigram bigram tfidf,61639875,Tool Usage,4
4.5529857,3.3421457,85,difference text embedding word embedding,64919359,Implementation,1
4.196988,3.6962326,84,tie word embedding softmax weights keras,47095673,Model Training,2
4.526052,9.246914,17,unable identify alphanumeric entities luis,48642779,Text Preprocessing,3
1.808035,6.014598,15,dim error pytorch dataloader bertmodel,65318406,Implementation,1
5.900965,4.6490045,81,pythonic create dataset multilabel text classification,74440007,Tool Usage,4
9.751764,2.3376684,38,python function similar unnesttokens titytext r,72070279,Implementation,1
4.8442755,5.769598,74,attributeerror tuple object attribute rank calling modelfit nlp task,74519464,Uncertain,5
10.867824,5.6122403,29,creating arabic corpus,15282336,Errors,0
5.533034,7.760926,51,getting spacy error module named spacypipelinepipes spacypipeline package,58735715,Text Preprocessing,3
6.625458,7.7410955,56,spacy tokenconjuncts returning one conjunct conjuncts,63309446,Errors,0
9.151576,9.521951,66,use chunker class opennlp,33180665,Model Training,2
7.8768935,3.242353,88,grouping bulk text group based given similarity percentage,41912851,Model Training,2
2.7170715,6.583665,30,using weights transformers huggingface,70979844,Model Training,2
9.237251,9.503977,66,find file preprocessingpy opennmt package,64165317,Model Training,2
3.686393,4.413448,75,implementing piecewise convolutional neural networks piecewise max pooling,47337618,Tool Usage,4
4.1024146,4.548449,75,validation loss cnn lower training loss still stuck around,70630545,Tool Usage,4
7.1158733,8.197959,61,spacy confidence score namedentity recognition,66490221,Uncertain,5
10.124048,5.653016,86,unexpected format running stanfordpostagger nltk chinese,45550167,Tool Usage,4
9.46712,0.6693981,4,haskell finding bigrams input list words,33646178,Tool Usage,4
4.558639,3.3753946,85,word embeddings googles,72451171,Implementation,1
8.038713,1.2850989,3,spark nlp evaluation comjohnsnowlabsnlpeval scala,74563454,Tool Usage,4
1.4735286,5.908053,15,fine tuned pretrained bert sentence classification cant get predict new sentences,60923314,Implementation,1
9.708366,8.227905,40,alter stanford nlp output compatible apache open nlp format pos tagging chunking,39331843,Implementation,1
3.5680947,7.1296186,26,build model answers question dataset using gpt,64130834,Vector Embeddings,6
3.0187175,2.8764412,0,underfitting pretrained glove lstm model accurcacy unchanged,79419884,Vector Embeddings,6
4.6273475,3.3087559,85,word embedding map vector word,49264825,Implementation,1
9.303938,0.4616187,4,perform ngram ngram association,46566491,Tool Usage,4
4.864085,6.8893757,50,unable import normalizecorpus python,55703028,Uncertain,5
10.023812,7.6618385,40,using linguatreetagger,28532907,Implementation,1
6.6740956,5.753458,47,google translate nlp dataset,76417068,Model Training,2
3.6093602,5.1977286,75,make prediction train pytorch pytorchtext model,58613467,Tool Usage,4
5.6430545,0.26445806,6,connecting topics one list r,43714790,Tool Usage,4
10.920022,2.6947033,37,using spacy get rid stopwords pandas series,64663068,Errors,0
6.734515,9.555556,12,spacy lemmatizer removes capitalization,63693463,Model Training,2
6.68631,7.59499,56,spacy tokenizer whitespace rule,65160277,Errors,0
7.949225,3.4768248,88,semantic similarity score calculated sts benchmark dataset,60360584,Model Training,2
7.24704,2.795674,89,perform k means clustering text python,62818450,Text Preprocessing,3
4.1230826,4.8172226,75,keras bilstm works returnsequencestrue,55685867,Tool Usage,4
8.119277,1.3399884,3,cant use punkt tokenizer pyspark,31969235,Tool Usage,4
6.0221777,7.2829604,33,use holavpn resolve googletranss json decode error line column char,64041738,Vector Embeddings,6
11.057436,8.878347,8,datefinder wont find dates string date,57949210,Errors,0
10.157244,7.3218684,34,linguatreetagger tagging first word parts speech tagging,34762955,Implementation,1
6.8001347,7.0695996,52,tokenize string,12551933,Vector Embeddings,6
10.095572,6.0899987,78,filtering specific frequency audio audio file using python,68772059,Tool Usage,4
6.192707,3.5093102,24,implementing bagofwords naivebayes classifier nltk,10098533,Vector Embeddings,6
9.404641,6.4391413,-1,finding relations pronouns nouns sentences,44714142,Uncertain,5
9.895628,7.891075,40,tagging words based predefined categories,34114383,Implementation,1
6.6794314,1.2412629,14,using sentiment analysis detect contradictory arguments,9350435,Implementation,1
10.800494,6.560222,31,wordnet semantic relationship different parts object,15755604,Tool Usage,4
4.6555867,3.2353754,85,wordvec word embedding change,64261521,Implementation,1
6.787698,8.882469,60,spacy matching priority,72828874,Text Preprocessing,3
10.272523,2.4710097,-1,convert large txtgz file sqlcontext dataframe object pyspark text analytics,55545413,Uncertain,5
5.9811263,5.7484026,45,python pypdf utf codec cant decode byte x position invalid start byte,50627319,Text Preprocessing,3
9.637808,0.90142226,4,create new boolean fields based specific bigrams appearing tokenized pandas dataframe,71147799,Tool Usage,4
5.085084,2.2931688,83,trouble getting importing gensim work colab,79523269,Errors,0
3.6132827,4.2884665,75,rnn lstm model accuracy fails unseen data,57526208,Tool Usage,4
9.713327,6.399463,79,noun type determination java,8551609,Errors,0
11.098623,10.290297,-1,senna semantic role labellar python,54144515,Uncertain,5
7.9941425,3.3256323,88,grouping words similarity,69158948,Model Training,2
5.042951,2.5010815,83,gensimsimilarity add document live training,48411780,Errors,0
8.474412,9.655105,21,iterate token attributes coreference results corenlp,65542790,Tool Usage,4
9.128511,2.2928617,39,nltktrigams count attribute,34588141,Errors,0
6.5395026,4.36249,80,compute perplexity text classification,56221883,Implementation,1
10.685032,2.0588343,37,find company names dataframe containing news row another dataframe,75580812,Errors,0
3.5549014,7.208246,26,gpt davinci gives different results prompt,69931987,Vector Embeddings,6
6.768306,4.906478,71,improve accuracy email classification,62299010,Text Preprocessing,3
10.254803,4.189104,-1,change value words bing lexicon,63257407,Uncertain,5
4.294473,7.590296,16,langchain openai issue format text file webscraping causing api call fail maximum context length,77009761,Errors,0
9.248339,0.4266507,4,looking free ngram dataset,36158501,Tool Usage,4
5.6199493,0.26436195,6,calculating optimal number topics topic modeling lda,67129938,Tool Usage,4
10.5146885,2.3650663,37,efficiently convert markdown table dataframe python,77068488,Errors,0
4.2862797,8.330943,22,split conversation whatsapp multiple blocks based context,69950833,Model Training,2
5.334133,0.6139531,5,fix lda model coherence score runtime error,61852870,Implementation,1
5.5735393,6.4660554,46,replacing python,47121058,Vector Embeddings,6
7.1002383,5.3195496,-1,machine learning library specialized documents,25805036,Uncertain,5
9.738254,2.2983787,38,resolve r error using textvec glove function unused argument grainsize,43343820,Implementation,1
5.8424644,5.258499,45,wikipedia model training parameters,53941291,Text Preprocessing,3
9.043343,9.436415,66,process postagging slow opennlp,21199962,Model Training,2
9.135139,2.2227318,-1,split quanteda tokens n equal parts,64989835,Uncertain,5
8.0058775,3.691752,88,find sentences similar relative meaning list sentences one,5846574,Model Training,2
3.8512988,5.579001,75,pytorch bucket iterator found,67589172,Tool Usage,4
10.533517,2.1755052,37,pandas append string tokens list corresponding column column string rows value,74596102,Errors,0
9.18083,9.50528,66,opennlp postagger output command line,43685885,Model Training,2
3.3102214,1.4871821,2,sklearn use tfidfvectorizer use entire strings,23919781,Text Preprocessing,3
8.913925,0.62887084,4,define use new smoothing method nltk language models,60914449,Tool Usage,4
3.6484113,4.255733,75,embedding layer network looks like,53762243,Tool Usage,4
9.11912,0.5276023,4,implementing ngrams next word prediction,31316274,Tool Usage,4
12.660251,5.304447,18,stemming lemma provide useful output,46943409,Tool Usage,4
4.097653,5.00098,75,valueerror tffunctiondecorated function tried create variables nonfirst call using custom loss function,70260427,Tool Usage,4
9.782518,2.3692713,38,parsing xml files r nlp code returns empty,44291556,Implementation,1
6.188609,8.700627,54,flair training german ner model dev f score almost model doesnt learn,68161469,Implementation,1
11.523897,3.1426647,11,convert pdf document hierarchical json format using python,67864187,Tool Usage,4
5.5999613,7.882037,51,solution spacy cant located system,65482146,Text Preprocessing,3
1.436243,5.8642406,15,im using bert pretrained model question answering returning correct result lot spaces text,67990545,Implementation,1
8.8813305,0.6422507,4,getting smoothed probabilities using linear interpolation nlp model,60681202,Tool Usage,4
6.800987,1.1915313,14,rapidminer sentiment analysis,1328252,Implementation,1
3.7400951,5.047616,75,share gradients variables adam optimizer using bucketing tensorflow,40743837,Tool Usage,4
4.1809616,6.318156,73,running process error saying cuda memory,69886403,Tool Usage,4
6.736232,1.4319634,14,use vadersentiment calculate polarity subjectivity language english,61520426,Implementation,1
4.4893107,9.176566,17,luis fetching user response bot,53262020,Text Preprocessing,3
3.3117816,1.5413632,2,scikitlearn tfidftranformer yielding wrong results,24105887,Text Preprocessing,3
8.297328,3.3206007,88,best approach measure similarity texts multiple languages python,66608244,Model Training,2
7.723437,7.439472,77,best name entity recognition gujarati language text,75328421,Vector Embeddings,6
3.0153959,5.828544,57,transformers architecture machine translation,60398105,Model Training,2
7.3712053,2.879377,89,use gensim vectorize words dataframe perform clustering,71815866,Text Preprocessing,3
3.5138698,7.1146,26,update already finetuned gpt model,78864545,Vector Embeddings,6
4.9020934,4.850619,62,means sparse matrix scipy,27240608,Errors,0
3.69744,4.482276,75,parallel convolutions using keras,70891829,Tool Usage,4
5.9781494,7.1687293,33,json file count full number words python,61615309,Vector Embeddings,6
5.583572,6.52277,46,identify python,70198104,Vector Embeddings,6
5.773876,3.85326,64,weka setoutputformatoutformat results nullpointerexception,23169799,Vector Embeddings,6
8.009871,2.7059987,48,gensim word mover distance string input instead list string,66743945,Tool Usage,4
5.6926365,0.27063388,6,bert topic clasiffying quarter documents outlier topic,77563897,Tool Usage,4
10.186607,5.600147,86,detecting syllables word,405161,Tool Usage,4
6.804078,1.1964236,14,pretrained german sentiment analyzer flairnlp,61958489,Implementation,1
7.6732087,3.2405622,88,make group similar skills python,71824803,Model Training,2
6.6849723,5.2209196,63,hybrid models effective pure ml models nlp,66030671,Model Training,2
8.146598,2.870782,48,nlp text distances,33548440,Tool Usage,4
2.6395433,6.9622054,30,nlp huggingface tokenizer wont let set pretokenizer property,74490128,Model Training,2
5.7997766,3.8712962,64,using stringtowordvector weka internal data structures,20768607,Vector Embeddings,6
10.562644,2.0941422,37,apply fuzzywuzzy pandas df lots names,60328392,Errors,0
3.5516288,4.8021536,75,concatenation list dimensional tensors along specific axis keras,47325813,Tool Usage,4
5.1797075,2.415174,83,gensim compute centroid list words,66718853,Errors,0
4.0722427,5.979235,73,unable build vocab torchtext text classification,73177807,Tool Usage,4
9.716733,6.4051666,79,extract nouns substantives phrase,38533000,Errors,0
9.920728,2.5698035,38,r tm removewords stopwords removing stopwords,14757489,Implementation,1
9.466985,0.7470168,4,detect bigram collection large text dataset,56835032,Tool Usage,4
9.855618,2.4679368,38,cleaning mixed geographic data r,61991058,Implementation,1
1.3616315,5.7579536,15,bertopic partialfit placeholder cluster representation,79195169,Implementation,1
9.130249,9.600142,66,train named entity recognizer identifier opennlp,6952512,Model Training,2
9.292795,0.47321805,4,ngrams text python,49091931,Tool Usage,4
4.324681,8.289239,22,build chatbot interface database python,42003469,Model Training,2
2.7936485,6.818129,30,use huggingface nlp librarys glue cola,62767124,Model Training,2
11.001715,8.820505,8,nlp timezone issue,45932415,Errors,0
7.9948955,3.6763096,88,recent methods finding semantic similarity two short sentences articles concept level,44967009,Model Training,2
1.6874653,5.8483486,15,build keras model bert output different shapes,58833511,Implementation,1
6.9337068,6.912885,52,whats point unk token vocabulary words decoding,58567497,Vector Embeddings,6
10.095389,8.140358,40,baumwelch algorithm pos tagger,5217170,Implementation,1
9.122489,9.52905,66,use apache opennlp java project eclipse luna,32578080,Model Training,2
10.686144,1.987895,37,map two dataframes basis synonyms tried using synset wasnt exhaustive,51526478,Errors,0
1.855191,5.989367,15,param poolinglayer exist error coming loading bert embedding model sparknlp,66911216,Implementation,1
3.9931357,6.2354655,73,invalidconfigexception cant load class name hftransformersnlp rasa,70578679,Tool Usage,4
7.172987,6.9415917,52,issue tokenizing words nltk python returning lists single letters instead words,63055632,Vector Embeddings,6
10.468077,2.4126582,37,splitting text number python using pandas,60359836,Errors,0
7.5422616,8.721552,49,decide ner qa model,64057111,Implementation,1
5.958682,8.358811,53,spacy component pretrained encorewebmd pipeline contains morphologizermorphological analysis,72233495,Errors,0
11.518956,3.140196,11,extract text pdf patterns,62896173,Tool Usage,4
9.008701,2.6219778,39,text mining count frequencies phrases one word,43496348,Errors,0
5.495322,0.34291217,6,form documents lda twitter data,43447730,Tool Usage,4
11.090672,8.886402,8,convert time string like last sunday next monday datetime format python,60843971,Errors,0
8.754772,3.6209545,87,matching large set words list small sets,43006639,Vector Embeddings,6
3.3714433,1.5360479,2,tfdevice appeared exception,54413619,Text Preprocessing,3
4.134079,4.255497,75,using rnn tensorflow language model predict probabilities test sentences,34153930,Tool Usage,4
4.1458683,1.1618192,1,new line character using sklearn countvectorizer,43683147,Errors,0
9.03338,2.6149445,39,count frequency multiword terms large texts python,61218518,Errors,0
4.0600753,4.6449137,75,able log training validation loss visualise tensorboard tfevents,70617299,Tool Usage,4
7.8613753,7.561042,77,pretrained modelsspacy nltk etc name entity product place recognition short descriptions,77174529,Vector Embeddings,6
5.137564,2.3993833,83,loading wikipedia xml files gensim,59348206,Errors,0
8.527439,9.235026,-1,allennlp models ccgsupertagger unavailable fix download,79527581,Uncertain,5
4.134532,1.1629776,1,scikitlearn countvectorizer vocabulary regex,52719613,Errors,0
9.157578,2.8209758,39,calculate totall number uniqe words first column list,39580452,Errors,0
9.038209,2.6520991,39,nlp im lowering text words losing frequency instead adding,52832532,Errors,0
1.6206229,5.093321,-1,paragraph embedding elmo,53570918,Uncertain,5
10.56938,2.2065172,37,find matching word two list insert matches word column dataframe,65410600,Errors,0
10.862444,7.569446,25,parsing italian conllu files remove lemmas,76616760,Model Training,2
6.3130345,4.689212,81,combine different nlp features machine learning,12003250,Tool Usage,4
5.1244535,2.305793,83,gensim buildvocabfromfreq overflow error,48614304,Errors,0
5.811462,3.9038968,64,finding probability instance classified weka,29712252,Vector Embeddings,6
8.67061,8.597547,-1,give stanfordcorenlp pipeline raw text list tokens input,60117270,Uncertain,5
8.755386,5.9386225,-1,nlp validate sentence given grammar,56064307,Uncertain,5
2.6849737,6.5437956,30,fastapi displays different output original function huggingface transformers ner,77011163,Model Training,2
1.4600656,6.006586,15,update vocabulary pretrained bert model training task,60263792,Implementation,1
8.065334,1.3028104,3,using stanford nlp spark error class javautilfunctionfunction found continuing stub,35308289,Tool Usage,4
11.847174,5.707989,19,draw random term lucene index,15041048,Vector Embeddings,6
7.945614,4.419603,-1,basic algorithms text mining,8017572,Uncertain,5
6.185758,8.804141,54,spacy valueerror e trying set conflicting docents creating custom ner,68035947,Implementation,1
8.311387,3.4366462,88,club similar words one key python dictionary,72887994,Model Training,2
7.941752,3.287104,88,grouping algorithm text similarity,61376141,Model Training,2
3.8654928,5.599316,75,create iterable datapipe pytorch using txt files,72707540,Tool Usage,4
8.3497505,1.9449683,-1,generating text corpus matrix based words weighted probabilities,63065207,Uncertain,5
1.4014472,5.758152,15,bert problem contextsemantic search italian language,68627093,Implementation,1
7.442703,4.4141703,-1,define category word,39511102,Uncertain,5
4.277859,5.7229104,72,using keras tokenizer generate ngrams,46173502,Errors,0
6.5776143,4.46227,80,gate processes machine learning text classification,36174703,Implementation,1
2.965198,6.647949,30,huggingface longformer memory issues,71668624,Model Training,2
1.7318443,5.95911,15,bertmodel object attribute bert error german bert model,74991778,Implementation,1
3.4522424,6.028446,58,module named transformersmodelstmodelingt,75718658,Implementation,1
8.135858,2.8443744,48,words hiererchical semantic distance,47063630,Tool Usage,4
7.0426393,3.922129,43,multidocument summarization python,33003389,Implementation,1
7.5312347,0.78479797,9,filter tweets twitter contains assertions,43646796,Text Preprocessing,3
11.0982685,6.2698617,27,make process sentence look replace synonym words match,72413618,Uncertain,5
3.69058,4.975709,75,convert tensor written string tensor,73456178,Tool Usage,4
3.6064162,4.7829185,75,tensorflow pass random sequence decoder input,62337179,Tool Usage,4
4.9247317,5.710663,74,gensim wordvec attributeerror wordvec object attribute mostcommon,66197779,Uncertain,5
4.1515727,4.9539313,75,attributeerror tensor object attribute kerashistory using crf,64320212,Tool Usage,4
4.210447,1.1162282,1,words numbers pattern tokenize countvectorizer,34737417,Errors,0
6.690812,7.5833836,56,spacy custom tokenizer include hyphen words tokens using infix regex,51012476,Errors,0
6.6589785,6.369373,42,google api import natural language dataset import working,56105532,Errors,0
8.903754,1.8641583,35,resource provides number documents term covered,29337199,Implementation,1
11.010721,8.820676,8,natural language date parser work,66719067,Errors,0
1.5998038,5.9891596,15,speed sentence processing bert transformers,66377625,Implementation,1
4.1867204,3.6585977,84,keras functionality copy input word vectors backpropagate one set,51142051,Model Training,2
5.9963894,7.268666,33,changing format json file using string maniputlation,70799873,Vector Embeddings,6
5.546578,0.3414081,6,predict topic new query using trained lda model using gensim,16262016,Tool Usage,4
6.873852,8.900821,60,spacy isalpha matcherpattern working,46523057,Text Preprocessing,3
