UMAP_1,UMAP_2
6.51981,2.0116272
9.759112,2.1847878
3.719184,1.2769583
9.876926,3.5788965
9.159249,4.2245855
4.1056232,1.1924548
9.785362,3.480792
9.594025,4.3523917
5.2993608,0.67044866
3.6064162,4.7829185
9.8498535,2.0936687
7.896617,7.1863055
9.512997,5.1048927
9.465539,2.4362907
8.217955,3.6375744
1.441706,5.923979
6.768306,4.906478
8.944352,5.980973
6.9332724,8.348523
7.332264,5.8978353
8.0015545,6.872947
10.816235,7.514293
7.8105536,8.116516
4.574139,8.65696
6.1877646,8.79389
4.204419,8.73625
11.335172,4.3501797
10.142597,2.6991224
10.4271345,2.322083
8.942532,3.6065524
10.385435,6.1349545
2.085168,6.33496
6.20475,8.767128
3.8797398,5.756482
9.837572,2.4954379
8.454295,4.5930066
8.805789,8.942069
4.5391793,8.892451
6.879411,3.5083818
6.9324293,7.9504714
10.00475,3.8357368
5.9726996,6.1881347
6.8108077,7.7583675
8.183573,4.271473
11.103852,8.890233
7.3868947,6.3714647
10.778609,7.494973
4.3148484,8.28651
10.9367695,4.098219
10.158849,2.72081
4.2338643,3.6607795
5.0770617,2.2929926
9.045772,2.9527013
10.553045,2.170681
5.654144,4.630158
7.5283318,0.7881303
6.0749483,7.246261
7.695297,5.683063
5.232676,2.2446735
1.5989352,5.341992
5.5871882,0.23452151
9.694654,2.346962
4.983679,5.4909315
1.733384,5.8763423
4.662989,8.411568
10.859995,2.6034365
3.6088505,4.267137
5.9827633,7.249312
3.4493768,1.3481363
3.8542717,4.360064
9.259727,6.971303
6.118273,6.080355
10.81592,2.5037909
5.002682,2.4383688
7.7304087,2.3833249
8.590658,6.1738067
8.473687,7.0533667
9.492205,3.3795261
9.7085,3.353229
10.624739,2.1906955
3.891813,5.0534983
7.7794423,8.89634
3.3236156,1.4794221
8.108408,3.524619
5.092234,3.3458369
8.926842,4.992177
10.365979,4.643563
7.2026362,5.647918
8.234619,1.3070924
6.774532,4.326043
11.764585,5.7102957
4.3887796,3.9530692
10.672541,4.418059
8.963073,4.1569643
8.967992,4.9565935
5.3718834,6.1579523
4.890249,4.651379
10.858762,4.2803206
1.6563112,6.0558224
5.0213346,3.3416498
8.396261,4.71253
3.0198307,5.835537
5.003037,3.3570702
8.83893,8.778876
3.676895,4.470775
6.004982,7.235277
5.0801964,2.4150608
8.388131,4.66166
9.098697,4.2467213
2.4887226,6.7785716
11.302797,3.0596454
7.931729,4.1823444
12.550115,5.204399
9.76512,3.5479574
3.4963381,1.3411697
4.9780946,6.0267196
6.638059,1.1682668
6.742922,9.540067
4.568684,5.183326
10.069353,2.2432446
3.7483964,5.279756
9.842703,7.8333187
7.6037393,8.334567
6.736232,1.4319634
8.1588955,6.38061
8.934146,4.7468715
3.7201152,4.4880214
4.5383368,5.245136
8.183383,6.161332
1.5749203,5.783932
10.633877,2.1449273
6.0232463,4.6844115
10.129562,6.090396
4.927002,2.9455328
4.8426776,5.954574
7.994763,1.2774451
10.008098,7.8673897
9.269971,6.58481
5.9095283,7.9132776
8.84727,4.862903
10.638397,5.2039356
3.9332204,5.44826
8.443654,4.3554416
5.914062,4.633145
6.819166,8.074001
8.112507,3.7638543
10.49357,3.845381
5.8195877,0.38427833
4.5021863,9.21993
4.0391097,5.3033185
9.047854,1.8280251
8.409045,4.6999297
7.999854,3.4991105
4.2533183,8.589422
7.77502,2.4616864
8.112883,1.3277599
7.6889334,7.4711986
10.737247,4.2312303
4.5702047,5.074433
7.8590417,7.1374197
9.300812,5.1916604
8.351995,5.514298
9.4871,0.6515382
10.144751,7.25447
9.367472,4.737404
5.6928005,0.30655825
9.03338,2.6149445
5.931842,-0.42948785
1.4260958,5.9725575
9.012495,3.282242
4.5442047,5.3760037
10.867884,5.5831084
6.477732,8.096922
10.631977,2.4993548
8.908424,1.7091492
11.036248,3.7458332
4.7845054,5.703742
10.4181385,4.806564
8.740709,5.3806653
7.8181086,4.868975
9.586793,3.3816216
8.661713,6.908862
4.9426656,5.3927274
3.412975,1.3469614
6.958408,1.2875932
8.806211,5.013068
6.570653,7.4573145
9.089168,5.4820914
9.589661,3.365312
8.944144,5.221832
6.648941,7.64597
3.378743,6.0421267
4.5168114,5.264631
4.5829644,3.3156478
3.4947703,4.465588
10.76517,2.408797
8.406822,5.1561513
9.518794,3.664002
5.5610933,4.37628
7.68355,3.0302494
8.33256,5.18318
8.181821,2.6518347
6.2738304,7.8896046
10.739726,7.535649
4.6230903,4.153925
8.514091,3.3405023
9.417281,1.554332
8.8233385,6.031363
4.556719,4.2380414
4.1257973,6.381492
10.435391,2.3949714
8.861696,8.753649
9.004836,8.249972
4.283248,5.7230797
7.7158184,5.453361
6.84734,1.6556226
9.635398,5.1351604
6.847755,3.6627545
9.747756,2.3769493
9.840078,5.4832697
8.655914,8.129418
7.5105376,0.80569756
6.8954754,4.285999
10.301731,5.212359
2.9951952,2.8618073
7.5231776,0.8023156
10.486388,4.8777604
10.6240835,5.3724804
8.208611,2.7514803
10.396918,3.996945
8.12687,4.9562573
5.037864,3.3754191
6.442072,8.384641
10.876282,4.5922008
11.065624,8.853437
6.911821,8.280204
5.031946,2.9899864
1.8256619,5.9892416
1.3923391,5.686716
7.335964,3.609842
5.8186617,5.3046756
10.589488,2.049703
9.790574,2.4772978
10.768895,6.6349635
10.868311,5.5614576
5.576003,7.7439446
5.3130817,0.62278056
8.102543,5.251571
6.6735578,1.0727062
6.2032065,8.8019285
6.9564776,3.9078808
8.423174,5.1975236
4.206909,8.655893
1.4266782,5.920008
7.9621105,4.9103856
9.4221115,3.128517
4.4376707,5.344834
4.1745358,1.1415843
7.8892703,7.166846
6.9458528,8.124283
4.338937,8.323745
6.185986,5.7455926
8.0275345,3.7271893
4.5954766,3.2316332
4.363216,8.275409
8.729686,4.987472
8.3403635,4.542983
3.6203043,7.030351
5.81744,4.640573
7.1073723,8.20968
5.1063004,4.656897
3.7479615,4.1279244
8.654273,4.900096
8.903146,1.6968217
10.169179,2.068958
3.1199653,6.0103655
8.186668,6.447868
8.664949,9.082164
8.882232,7.0218186
10.562644,2.0941422
3.4093058,4.8342443
3.7488196,5.494402
7.0378323,6.9481373
9.499001,0.7320434
10.488735,2.3340585
7.8577056,5.0273376
5.3715234,0.47499505
9.198711,4.147281
5.387126,0.8872737
9.24161,4.595147
6.8476834,8.829985
10.237771,5.974629
3.538859,4.4172792
6.9496527,7.3631773
5.3072195,7.552407
11.589643,4.2123103
10.063447,5.569833
8.67061,8.597547
5.943082,7.135883
9.226664,2.7015502
3.9677212,6.1659408
9.444109,4.171345
8.747704,8.776501
3.470644,1.5210514
11.663876,5.782204
8.51522,3.05647
3.8445294,4.1633058
9.499577,0.7736761
7.1685333,2.9038253
6.780683,1.2554436
7.913479,7.0412736
7.0364313,6.902446
6.475294,4.420674
10.268134,3.8789065
5.102377,6.705952
7.6343784,5.5922666
7.1901054,6.8257947
6.544684,5.297494
5.563942,0.27392662
4.959678,5.412115
7.768794,2.4782832
2.89526,5.0654135
10.907273,4.11541
8.689838,4.5565658
6.0090084,7.5396466
8.795802,4.544392
9.029522,4.300877
4.2532268,3.838959
4.3155785,5.440344
7.5338573,0.80062765
1.2654403,5.5592265
7.531006,0.8060218
6.979703,3.964423
6.1463566,8.858704
9.406852,0.6782281
4.7896094,8.490435
8.84151,9.25152
8.739915,4.9749713
4.5153294,4.2167444
10.57262,2.3132946
6.503715,1.0338701
6.2175117,8.733641
8.902397,6.6599517
6.0708656,8.591909
9.632502,0.84178334
3.4353004,1.3356802
6.528774,6.39744
9.251124,0.65819514
8.953732,0.64701414
10.491864,2.6072483
1.4422044,5.8208895
4.1389585,6.5768466
9.666048,2.427975
9.823536,2.3563225
6.682185,4.36792
8.647634,5.166745
10.338123,2.4895902
4.171759,2.6513307
3.4773781,5.6217456
11.820208,3.626657
5.4167914,3.2659843
6.794115,5.031681
7.77496,4.9117875
5.2679257,7.1192365
10.357936,3.0788956
10.717917,1.960466
6.751918,1.3538035
5.1327667,6.7089944
7.671147,8.364957
5.8813233,4.5957184
8.396426,7.067905
5.2700367,5.9061527
4.030707,6.021727
5.109186,3.8652816
3.854553,4.708589
6.718399,8.425049
6.180671,3.396746
9.718658,3.98648
3.830146,4.5996284
5.0724,3.0001936
4.8594832,5.132474
9.624321,3.6348982
8.126189,6.174384
8.480324,5.0016484
7.6494603,5.717925
8.807643,9.033747
1.5516176,5.98421
4.944153,2.400464
8.377322,5.585518
8.8349695,7.9336433
7.4506073,6.851392
8.593988,8.195153
7.961298,2.1379838
5.137564,2.3993833
6.2315345,4.280397
4.7598557,5.557474
6.964592,8.356681
6.6992245,8.169381
6.677942,8.236532
10.853275,8.80585
8.70032,4.380873
4.108217,1.1879282
4.2389226,8.702698
8.094215,2.194862
5.188747,3.246819
5.212141,2.2291908
8.423099,5.236409
9.922751,8.445342
10.224471,7.0597687
8.893267,4.6004143
6.716793,1.3220564
9.81532,2.4891036
8.169978,8.200735
10.080451,4.011747
10.30321,5.1945148
4.8276896,5.9435353
5.2657685,5.1972713
6.598019,4.433284
6.661563,5.2899384
10.195017,4.837699
10.819763,7.5321193
4.9145083,3.1183946
4.2420607,8.41846
6.7768426,1.1892272
9.770916,4.4488564
4.2097173,8.660837
5.5295835,7.9290752
9.331824,0.7660374
9.445128,6.243684
10.071589,6.079906
10.487559,1.9389483
8.993703,1.7334661
9.738612,2.5766594
8.041245,2.8529334
5.089502,6.25209
4.3284893,6.2287545
6.4066367,5.7201333
4.784964,5.640026
10.879949,7.5599537
6.5149603,7.6663704
1.8992902,6.0143585
8.836786,4.4583783
9.440312,0.72512037
3.4533036,1.3040698
10.844834,4.4232426
7.57215,8.240218
3.8990622,3.922831
6.755595,4.7002597
7.942423,5.822062
6.9874325,6.8566422
3.634406,1.3368257
8.65987,7.0777044
3.8854556,4.2540135
10.436633,4.6457872
5.2952995,2.237474
6.190397,3.40168
5.040417,5.277361
9.109754,2.2349105
8.425701,3.2898865
10.396948,3.4049125
11.042145,8.813388
7.574325,5.6018176
6.4774966,2.846277
6.6675167,4.513135
9.163263,0.41847482
3.4249835,1.356359
9.352326,7.607119
7.9296975,5.4292793
7.5483084,5.090133
7.0479608,6.269891
5.0757976,3.23762
7.947352,7.057091
3.4838963,5.7328625
6.7631607,8.465689
5.4248586,7.805352
5.853946,8.334031
8.969711,0.61258644
5.4465313,3.4126003
7.708383,8.739045
7.3868303,3.1963882
10.643257,2.0238566
9.850493,8.060122
5.5815196,7.966935
4.232649,8.705305
9.713616,7.941208
5.0641794,5.9373527
10.961256,4.241832
6.1542115,3.9513724
4.9743953,6.0763927
2.9982064,2.866102
7.6443315,5.0966744
8.407156,9.282411
9.439954,5.407494
6.926055,5.008608
6.7725477,6.3743734
9.885205,8.432228
7.8086615,4.9877553
7.4161777,5.447252
4.0167856,4.905549
8.038873,2.2428048
6.238543,5.388676
7.005171,6.789002
8.75462,9.065901
6.5144463,7.9843245
2.97047,5.81358
4.9150586,5.5654936
4.224477,8.670988
10.617133,6.468992
1.4705294,5.857045
6.6799293,5.806142
7.507,0.81936675
5.230256,3.3693454
4.264509,6.3769264
5.016854,3.0182822
10.006904,7.791311
2.9732902,5.1324515
10.723611,7.692974
5.0192337,3.0103104
9.042225,3.53577
10.834117,2.6144505
5.042971,3.0463836
7.580053,5.5573826
6.2080994,3.4016132
8.413632,4.968182
3.049988,5.229894
6.1791887,3.385118
4.9502306,3.439608
9.351301,4.363666
6.785782,5.7780967
6.185651,1.8132929
5.930072,4.786351
5.859925,4.409045
6.8145814,4.8904557
3.7567687,5.605947
5.887894,4.604131
9.04032,8.460146
3.0546908,5.75602
7.36539,3.5513544
6.450875,4.4865375
6.3628597,7.1657534
5.6664214,4.808027
7.713572,3.5267277
10.357517,2.9809926
7.870841,2.2377179
1.6126232,5.952789
9.354798,3.629204
9.016784,2.5946913
5.0255723,5.958671
4.787901,5.332208
3.009221,5.703943
11.066624,3.7329152
6.314885,8.359557
6.0391006,8.1586685
1.3959426,5.760602
8.820614,9.056211
9.083018,3.5819435
7.31944,6.388912
4.6560526,3.307453
9.091308,3.5784442
7.0548425,6.9018707
6.7395663,5.2562203
10.948193,5.0769033
8.676238,5.5491176
5.032258,2.9685736
6.6209292,8.470449
8.747114,5.3677273
4.2212543,8.6931305
4.399693,8.756859
7.8440347,7.3772397
7.4990625,3.0351145
7.964309,4.394501
5.522423,0.30430806
7.24614,2.773487
11.2658615,4.112079
6.9337463,1.5271169
4.7574377,5.2648735
4.1708446,4.830112
9.063133,3.9317102
4.7555547,3.2517912
5.1121106,2.314841
4.061651,4.2290764
6.7504606,1.337607
8.197659,1.2887304
9.602208,2.4545517
4.726743,5.442391
9.863877,2.3930216
5.0369153,5.8210697
9.262707,6.078488
1.3834419,6.0389276
9.353266,4.566852
10.061413,2.0855393
4.0244346,6.2316556
8.605942,5.7546177
8.284157,4.2008758
12.581566,5.2427683
10.799385,2.4683976
4.3616595,8.659257
5.5209293,8.231158
10.091597,8.239533
7.873662,7.1883535
3.7346413,4.130924
7.403772,6.346506
5.9624295,7.1800666
9.43483,4.5357413
4.9655814,5.4452734
9.058757,8.049603
5.0109353,4.359668
9.961194,7.8689456
4.4876065,9.1046
4.2577496,4.827087
5.628207,2.8806045
5.5665526,0.30758122
7.1603217,7.0583076
11.546232,3.1348908
11.563041,3.1772707
11.6681185,5.775371
10.188854,7.2912674
8.860366,2.6495063
1.3991138,5.949158
4.683789,3.346915
10.250367,2.7411954
4.548772,8.1365385
5.017855,4.4257975
8.300533,2.80528
6.264336,4.3774395
3.7319634,5.0295453
6.1861305,3.3840709
4.27309,4.9162464
9.680446,4.2543354
10.318809,3.3148496
10.726453,3.947432
6.3291574,4.81723
4.351581,5.8022237
7.5425324,2.986429
6.216104,4.465205
10.349998,2.08286
3.6132827,4.2884665
9.570187,3.7090974
9.50884,0.7179691
7.303698,6.88928
6.1001935,5.940187
4.673666,4.702922
7.860776,7.762553
3.6083937,4.19765
3.5941799,7.178944
1.3944087,5.8461523
5.988451,4.594714
4.2960424,5.720686
4.4897747,9.172168
9.867078,2.5034103
10.416884,4.72904
4.3923025,5.1027355
4.8487477,2.9244184
7.7871833,3.2995996
8.352558,8.411139
7.9134693,4.77372
7.3968353,5.4393616
1.3961321,5.7046432
4.994601,3.067032
4.389409,5.241911
4.9214826,3.3084178
7.1182113,3.5555093
8.916995,5.2678423
4.089485,3.9577267
5.0514474,6.297395
5.0866365,2.4058156
9.678948,4.362172
9.139505,7.550582
5.0713034,3.5037923
9.090776,2.7936184
3.867113,5.273274
6.7781334,4.3233376
3.7286859,4.3913302
4.5781674,4.0387607
10.504339,2.3775277
11.229431,6.214257
3.3044145,5.379658
8.837504,3.522523
11.661551,5.781503
6.843123,6.491231
9.261972,4.5753374
10.848408,8.6684885
5.8104825,8.3861475
5.7719617,7.884009
4.993562,6.0700426
10.066515,6.708976
9.33646,4.0424967
7.2893124,8.349669
5.150944,4.732943
3.7877312,4.62275
8.886184,5.442924
10.573664,2.3443494
7.867617,5.1404166
5.447011,2.367689
11.493129,4.0389876
4.1261444,3.7545311
7.4041286,5.9049826
4.9485297,2.564805
5.1621404,5.038573
3.7235885,4.35785
5.056616,6.219826
10.464877,2.2588336
1.3837316,5.670618
6.8101172,8.227814
4.1066246,3.7113502
7.2365675,2.756109
7.753294,3.0378685
8.245015,2.8491464
9.41144,3.3930295
3.525451,1.4068478
4.9461565,5.2772236
8.836608,5.6847324
7.212921,5.692031
5.136534,3.2653518
5.4022665,2.2315388
6.447508,1.7974476
8.434171,2.836128
8.442729,6.1706905
3.541269,4.451145
12.621856,5.2597275
4.8288155,5.6032085
5.9320955,6.39935
6.2007623,7.766507
9.582392,4.69453
7.2320876,4.2167163
9.971532,4.6377544
7.8254094,7.0089817
7.555124,6.2665005
3.2775204,1.5362365
3.6750896,5.0478926
10.486845,2.372096
5.860267,4.6465516
10.4144125,4.859042
8.831052,8.985717
8.463391,4.0195637
5.446456,0.5862483
5.81025,8.397214
5.1910534,7.10841
10.118809,6.2506785
4.8756256,4.8197393
6.411255,1.8989516
5.5681467,0.20419438
5.817098,4.2928805
5.678596,2.833683
8.848817,9.216527
4.3668056,8.285796
8.678739,4.046178
5.7189794,4.840638
8.3217745,4.8661785
2.0395832,5.98906
8.291274,7.5436044
8.334636,4.2674904
8.088894,4.7880354
4.495417,9.283248
5.0537443,6.522593
9.104239,4.7136197
4.933714,6.9373097
5.7855377,6.4035563
4.4931808,3.2876382
6.066909,4.105052
6.7796774,1.1310759
9.590491,3.7914057
6.364,5.705511
6.306921,7.6326885
4.1756763,1.1393018
6.3998365,5.3203983
10.740058,3.9161823
5.555386,0.32323974
9.297773,0.42836934
7.6357026,8.041178
6.5247436,4.4335093
7.477747,2.9084485
6.4777007,1.7126482
6.6824245,7.22743
7.723758,7.5753746
11.121982,6.321734
10.721216,3.9718468
5.8572817,8.393971
3.0755572,2.800017
6.5340157,4.4679575
5.8005958,3.883401
7.582955,5.6310782
7.91906,6.968933
7.659718,3.0188973
10.137843,5.5495696
10.9756565,8.833798
4.355743,3.541325
5.073649,6.0450583
5.331312,4.6777554
6.2902484,4.4446807
6.6589785,6.369373
7.4615173,2.9601872
5.0722117,3.1965663
4.195864,4.907766
8.757327,4.953228
8.380484,5.0991054
7.8048644,5.307084
9.263825,4.1684365
7.8437686,8.977221
3.1879392,1.8409675
6.8700523,1.7408215
4.931185,2.6139522
4.2024264,3.6995027
7.24746,2.8019586
9.612332,2.4946115
8.119425,4.920366
8.9300165,3.9243941
3.6631253,4.2525873
3.0935097,2.8231645
9.707807,3.8777692
7.8495665,6.9616055
5.587235,5.433396
10.690786,1.9371336
4.9662766,5.500224
8.8683195,8.3817005
4.3018866,3.6310062
6.6078143,4.431646
7.8724566,7.1762204
10.219447,7.06871
3.2442045,1.5331205
6.778642,1.2072706
9.864231,4.1683855
3.3490725,1.4522763
4.5872793,3.317763
10.230336,3.949496
8.188594,1.3110424
9.066505,2.0656285
5.3056726,6.8262057
8.043506,2.1153224
5.817494,3.8866055
5.8642077,4.9419913
8.967018,4.7811766
5.114148,6.6458187
3.6484625,4.233245
4.21105,8.665744
4.8185015,8.514636
3.8603537,4.7028174
9.144826,2.1723273
8.64723,9.115427
4.697211,3.4900692
4.2339344,3.524413
8.144983,1.2897978
7.605835,5.7952504
6.136183,5.636995
5.1421475,3.3346126
10.227115,2.192277
3.0933995,5.100215
10.707029,4.0353923
6.2603087,4.299043
6.3157706,3.5095668
9.239865,4.4498477
7.1404176,7.006028
10.804623,4.4790134
9.201173,5.01456
10.036753,3.3644052
5.0943227,3.6912751
9.110828,7.0111117
4.574589,3.3465106
8.573027,3.52671
10.448932,4.6752787
6.871671,8.731473
9.993102,7.918754
6.667003,1.4470143
5.2030153,2.365899
4.506251,3.6082015
10.874136,4.2857814
3.6469233,4.706811
5.3441434,0.5551147
6.8216295,1.0619936
8.7988405,5.2385364
5.1866198,3.4450355
9.886776,7.975231
8.181354,6.2051883
6.1759214,3.399637
9.65727,3.3577173
8.552663,5.4785085
3.770702,5.525125
6.7481065,5.7882376
7.8112144,8.912043
7.909058,8.342863
7.9381757,8.975787
6.010061,5.3633394
7.06692,8.128871
6.174634,7.9897594
8.132195,5.824342
7.7336655,7.659647
9.55077,6.2388363
6.3144994,8.3324175
3.4268146,1.3541089
8.501408,8.231381
9.667692,5.318436
7.899825,5.8938556
11.2176,3.9942448
4.295134,2.7137113
3.6476016,4.2262673
3.5271983,1.2870327
10.893082,2.641108
8.937483,2.5658157
10.883718,5.3954806
5.023181,4.266339
7.877469,8.911266
6.147717,6.0558615
7.9251084,2.0776029
11.651417,5.7533035
6.172111,7.705027
5.0267425,4.471441
8.852027,9.224798
9.139312,4.20537
6.7458262,6.428519
5.5977426,0.21496694
4.390255,8.604206
5.299171,4.714628
7.5304728,5.628225
7.4841323,5.6802435
7.908697,5.6005383
5.5024776,0.44843653
8.342293,4.34516
7.842377,5.8247857
6.2649345,8.352552
8.803921,3.632716
6.6223135,1.5022203
7.8707,7.670597
10.055085,7.98944
9.451413,0.67244524
6.7585564,1.4641472
3.7544913,4.454518
6.9937563,4.4752007
5.639991,4.4117484
8.769006,4.937792
4.7427416,5.2802267
8.578919,7.220364
8.44199,7.019495
10.094627,7.627243
9.087554,7.518557
5.190806,3.0211496
9.361121,6.8355556
5.936617,-0.4383512
5.70919,2.411918
7.5191474,0.80663764
5.375811,5.1018095
11.072751,8.880194
9.934853,3.8279812
10.492642,1.9475992
10.472246,1.9762753
9.6414995,3.6073246
2.9190695,5.064502
10.81482,2.4715047
8.629919,7.0473695
8.926247,5.972738
6.82822,8.684776
8.894722,6.996109
4.5685315,8.845577
3.3714433,1.5360479
6.0259533,0.51602006
11.261785,4.3263993
9.338286,4.2604904
10.406357,4.7096243
3.5001001,1.4424157
7.4441366,6.412461
6.7524567,1.2554033
8.667966,6.345266
9.08191,4.325559
6.801248,5.7385845
9.135186,4.1674495
6.891847,2.009996
5.0556836,2.3508265
6.2013454,4.4950476
6.604151,1.4332186
9.723393,3.5388646
1.7857574,5.8853164
8.445198,9.710106
10.519826,2.160144
3.8629096,4.7291274
11.025226,4.080308
9.028662,2.6091287
8.976619,4.9350533
5.128496,6.716396
9.558436,4.5213914
9.388087,0.75450605
8.778058,8.170667
8.112878,5.2667365
11.02602,6.3688827
7.213307,7.0348754
10.588442,2.1162462
8.4408245,9.713256
10.37775,2.8463008
8.556632,4.9834514
7.73746,5.246658
3.7541301,5.9689126
6.589842,6.383002
8.469013,9.293456
6.631002,6.4147367
4.338677,5.7603292
10.622542,2.1413205
11.691049,5.7906857
9.698443,2.591446
5.9926233,5.7760105
9.883863,7.5698867
4.2778707,5.0594916
4.759576,4.1602225
6.3329487,8.03313
10.717054,1.9553139
10.871407,7.586392
6.6597066,1.2346399
4.279883,3.6801288
6.4448247,8.459468
9.564233,0.7779643
10.057188,7.9224563
10.83601,7.5189905
3.2307448,4.654256
3.6977253,4.9580507
8.093641,5.2398267
8.880345,5.555147
4.1263604,1.1795641
9.30033,0.43750063
8.5260725,4.526323
9.630413,3.3623288
6.9018145,3.768333
8.49553,5.6971493
6.011488,6.1083097
3.8826935,5.8955965
4.3687696,5.716504
4.5359025,3.3192418
9.248243,0.4247691
12.134477,5.624941
7.808815,7.510129
4.9705906,3.047009
11.549258,3.1296518
6.1370645,3.9728873
6.784302,8.242428
6.900759,8.847058
7.7367973,3.6448836
8.783373,8.421972
7.353467,2.8711176
3.8045776,3.942756
4.4893107,9.176566
6.9303994,4.51285
9.21797,5.9953423
6.888998,6.0379214
6.2782583,4.0388966
4.191653,4.9661307
8.096748,5.9015484
3.0872507,4.998002
6.6350093,1.3119283
10.04173,5.4082255
5.965078,7.5681205
4.2327533,8.686
10.738588,7.641398
9.86457,4.2880487
9.644063,6.4076223
9.686589,5.2156157
3.364376,1.44283
3.5695138,4.449046
9.82164,7.979277
5.8983073,6.314491
7.851246,2.430944
12.610346,5.247637
8.535678,4.06769
4.4427276,3.7032545
3.3782375,1.5153279
8.466795,9.687954
6.2307053,8.824388
12.617583,5.255298
6.562686,7.4522686
7.808263,7.573634
8.852398,6.595717
6.9051456,6.897705
9.722982,2.3251488
4.4095435,5.002097
9.508599,0.72244817
5.0046587,2.45148
7.774378,3.3160944
3.0458126,2.8234124
10.063691,6.227261
10.6737175,2.0593977
10.055547,8.070089
6.2063394,5.3843665
7.118667,1.5580839
8.813334,8.965157
5.0661755,4.522973
7.3237653,6.3811226
9.402058,4.7035174
10.918028,5.645356
7.252114,2.7698686
9.281967,4.3566914
9.299445,0.78816783
4.134532,1.1629776
7.878741,3.3450305
7.625836,8.250484
6.7809787,4.913472
3.022876,2.8767467
3.6886735,5.074368
9.170145,4.7781634
6.997694,2.9643788
8.846961,4.8332534
3.9169426,5.0565944
3.4108229,1.3649977
11.338624,4.3144264
5.716584,6.7845993
7.7864084,3.222891
4.979201,5.4439383
9.432937,6.255635
9.466209,3.4192486
9.114562,8.061393
8.826235,4.37069
8.041282,3.349537
6.039091,8.2036
4.3308034,8.609096
9.484712,3.9855194
10.816752,2.501566
5.389336,0.44979885
5.243625,2.3162851
9.336936,0.71643734
11.165732,6.276206
4.2161307,3.767458
7.7695155,6.4108377
3.058754,2.8252294
11.06635,8.876236
10.269566,4.091467
6.889055,4.418692
5.8227496,6.4298797
4.2560143,3.560364
8.004304,3.3654346
6.7603707,1.594996
9.070831,8.182379
8.0801935,3.420332
4.757221,8.523327
7.9597692,3.2485716
6.7556143,1.2739164
9.305654,7.216175
7.2363877,2.7553768
4.991573,2.5130095
10.162765,2.0925577
9.094386,4.3801823
8.717415,9.13867
7.093032,5.7424045
8.54733,7.134858
9.439702,0.6683521
5.2586365,7.1734495
6.81354,7.036023
10.727006,7.7165966
4.1695247,1.1875495
4.582646,8.882655
4.614376,8.54397
6.2572203,8.866686
12.615349,5.2480516
5.122474,3.1983562
10.186801,3.976889
8.77856,8.55622
8.667725,3.3097982
4.1253843,3.8230157
11.0575,3.685907
4.4921145,4.9290876
7.954304,5.34785
8.109933,5.305759
4.767912,3.7953994
10.809144,7.5357065
5.736442,7.0122824
9.404016,5.006285
9.7944765,2.5854363
9.948176,4.798048
5.0181346,2.845597
7.771365,2.5201702
10.32109,3.3129938
8.971085,1.717163
7.7499704,8.896536
9.130615,9.645724
6.668021,8.781255
8.054777,3.2849712
7.703273,8.768943
4.3399444,8.504053
10.610068,3.70291
9.733592,6.2794366
11.303347,4.096979
6.723209,1.5194685
6.1551743,8.79309
12.596872,5.2241254
7.655307,5.224613
3.9181187,5.5251746
4.066009,5.188435
5.1552067,3.3025403
4.4949164,9.228218
7.753267,4.633417
8.159443,6.258372
6.1834,7.81552
8.14737,7.902221
9.00915,2.6603563
4.527013,3.9982677
4.5655746,3.3583372
7.905912,2.6500533
8.632845,5.1604166
9.869376,7.654978
4.477878,4.7718563
4.556251,8.840295
4.3110003,8.4060335
10.712159,2.396671
3.111296,5.0687222
4.737354,5.856911
5.9855695,7.267172
11.669244,5.780565
7.8388357,3.2523527
8.389492,2.9453514
3.884994,4.8377995
9.070775,3.3944528
6.9189143,8.408158
4.8297887,2.744344
4.9298325,3.169959
6.479846,5.012536
8.346858,5.352136
6.7710395,6.3454833
9.9691725,4.049693
8.073984,4.338351
7.3670425,6.9924417
9.049636,3.2020922
8.289767,5.09368
12.568773,5.319564
8.593168,2.973108
4.2783875,8.743618
9.104306,9.628163
9.824877,2.4874377
8.492295,7.075255
4.292325,3.6592388
7.480252,0.7994799
8.181181,3.3403394
10.57546,4.4021225
9.425711,5.773815
11.83198,7.5973287
8.170513,3.9333673
8.502507,5.073599
12.603064,5.2634916
9.979556,4.7383614
9.635105,2.5321832
11.702519,3.6486204
6.3931966,8.118672
4.4761796,9.033902
8.459789,8.228051
8.749664,8.162048
4.488943,9.268231
9.431985,5.3214397
6.1444216,4.0112042
2.958984,5.108451
7.923839,2.3119686
9.988758,6.2928443
8.992005,8.738591
8.085637,8.159814
4.9806094,7.331818
9.307518,6.6169033
7.8686666,7.4760437
7.2943387,8.706019
8.865439,4.995985
5.189321,6.1535897
7.9356422,3.5742779
5.1788826,2.9748971
10.628253,5.3126316
3.1454244,5.0742793
5.410896,7.7447762
9.700527,3.2136571
7.814079,7.5378013
6.545466,8.119989
4.8007245,4.922506
9.330591,3.3634443
8.297245,4.558325
3.431256,1.6992904
10.159423,2.0645027
5.130679,3.2961032
8.863174,8.217791
5.5129943,4.2148914
11.913042,5.849878
11.915564,5.84952
6.4824343,2.8533041
5.106205,3.8882678
5.462078,7.878197
9.788612,6.3650293
8.960184,8.619372
8.246406,5.782332
9.736442,2.465607
11.835009,7.590565
10.615119,2.4363284
4.256883,8.244909
4.965435,2.5664053
5.9255204,5.0178046
8.859894,3.8668418
